,RMSE,MAE,MAPE,RMSE mean,RMSE std,MAE mean,MAE std,MAPE mean,MAPE std
0,0.08137300610542297,0.06841681897640228,14.428061485290527,0.07974817156791687,0.0010410279638357306,0.0669553279876709,0.0014466562944928157,14.398330593109131,0.34071776760894884
1,0.0788443386554718,0.06578098982572556,14.259033203125,,,,,,
2,0.07966049760580063,0.06810488551855087,14.698330879211426,,,,,,
3,0.0800994485616684,0.06685710698366165,14.402831077575684,,,,,,
4,0.07720349729061127,0.06314841657876968,13.43874740600586,,,,,,
5,0.07980223745107651,0.06792264431715012,14.634305953979492,,,,,,
6,0.08008328080177307,0.06750596314668655,14.572733879089355,,,,,,
7,0.08019085973501205,0.06715317815542221,14.546363830566406,,,,,,
8,0.08042660355567932,0.06721299886703491,14.517203330993652,,,,,,
9,0.07979794591665268,0.06745027750730515,14.485694885253906,,,,,,
