,Date,Low,High,Close,Open
915,2022-01-04,45500.0,47557.54,45832.01,46446.1
914,2022-01-03,45696.0,47570.0,46446.1,47286.18
913,2022-01-02,46654.0,47990.0,47286.18,47722.66
912,2022-01-01,46208.37,47954.63,47722.65,46216.93
911,2021-12-31,45678.0,48548.26,46216.93,47120.88
910,2021-12-30,45900.0,47900.0,47120.87,46464.66
909,2021-12-29,46096.99,48139.08,46464.66,47543.74
908,2021-12-28,47313.01,50704.05,47543.74,50701.44
907,2021-12-27,50449.0,52088.0,50701.44,50775.48
906,2021-12-26,49412.0,51280.0,50775.49,50399.67
905,2021-12-25,50142.32,51156.23,50399.66,50819.99
904,2021-12-24,50384.43,51810.0,50820.0,50838.82
903,2021-12-23,47920.42,51375.0,50838.81,48588.17
902,2021-12-22,48421.87,49576.13,48588.16,48887.59
901,2021-12-21,46630.0,49328.96,48889.88,46914.17
900,2021-12-20,45558.85,47537.57,46914.16,46681.24
899,2021-12-19,46406.91,48300.01,46681.23,46834.47
898,2021-12-18,45500.0,47392.37,46834.48,46133.83
897,2021-12-17,45456.0,47995.96,46131.2,47632.38
896,2021-12-16,47511.0,49436.43,47632.38,48864.98
895,2021-12-15,46547.0,49500.0,48864.98,48336.95
894,2021-12-14,46290.0,48700.41,48343.28,46702.76
893,2021-12-13,45672.75,50189.97,46702.75,50053.9
892,2021-12-12,48638.0,50777.0,50053.9,49389.99
891,2021-12-11,46751.0,49485.71,49389.99,47140.54
890,2021-12-10,46852.0,50125.0,47140.54,47535.9
889,2021-12-09,47320.0,50797.76,47545.59,50471.19
888,2021-12-08,48600.0,51200.0,50471.19,50588.95
887,2021-12-07,50039.74,51936.33,50588.95,50441.91
886,2021-12-06,47100.0,50891.11,50441.92,49396.32
885,2021-12-05,47727.21,49699.05,49396.33,49152.46
884,2021-12-04,42000.3,53859.1,49152.47,53601.05
883,2021-12-03,51680.0,57600.0,53601.05,56484.26
882,2021-12-02,55777.77,57375.47,56480.34,57184.07
881,2021-12-01,56458.01,59053.55,57184.07,56950.56
880,2021-11-30,55875.55,59176.99,56950.56,57776.25
879,2021-11-29,56666.67,58865.97,57776.25,57274.89
878,2021-11-28,53256.64,57445.05,57274.88,54716.47
877,2021-11-27,53610.0,55280.0,54721.03,53723.72
876,2021-11-26,53500.0,59150.0,53726.53,58960.37
875,2021-11-25,57000.0,59398.9,58960.36,57138.29
874,2021-11-24,55837.0,57735.0,57138.29,57541.26
873,2021-11-23,55317.0,58009.99,57541.27,56243.83
872,2021-11-22,55610.0,59444.0,56247.18,58617.7
871,2021-11-21,58486.65,60029.76,58622.02,59707.52
870,2021-11-20,57353.0,59845.0,59707.51,58057.1
869,2021-11-19,55600.0,58320.0,58052.24,56891.62
868,2021-11-18,56474.26,60976.0,56891.62,60344.86
867,2021-11-17,58373.0,60840.23,60344.87,60058.87
866,2021-11-16,58574.07,63617.31,60058.87,63606.73
865,2021-11-15,63400.0,66401.82,63606.74,65519.11
864,2021-11-14,63576.27,65550.51,65519.1,64380.01
863,2021-11-13,63360.22,65000.0,64380.0,64122.22
862,2021-11-12,62278.0,65450.7,64122.23,64774.25
861,2021-11-11,64100.0,65600.07,64774.26,64882.42
860,2021-11-10,62822.9,69000.0,64882.43,66947.67
859,2021-11-09,66222.4,68524.25,66947.66,67525.82
858,2021-11-08,63273.58,67789.0,67525.83,63273.58
857,2021-11-07,61322.78,63286.35,63273.59,61470.62
856,2021-11-06,60050.0,61560.49,61470.61,60940.18
855,2021-11-05,60721.0,62595.72,60937.12,61395.01
854,2021-11-04,60677.01,63086.31,61395.01,62896.49
853,2021-11-03,60382.76,63500.0,62896.48,63220.57
852,2021-11-02,60624.68,64270.0,63219.99,60911.12
851,2021-11-01,59405.0,62437.74,60911.11,61299.81
850,2021-10-31,59945.36,62405.3,61299.8,61859.19
849,2021-10-30,60673.0,62359.25,61859.19,62253.7
848,2021-10-29,60174.81,62980.0,62253.71,60575.9
847,2021-10-28,57820.0,62499.0,60575.89,58413.44
846,2021-10-27,58000.0,61496.0,58413.44,60328.81
845,2021-10-26,59817.55,63293.48,60328.81,63078.78
844,2021-10-25,60650.0,63710.63,63078.78,60852.22
843,2021-10-24,59510.63,61500.0,60852.22,61286.75
842,2021-10-23,59562.15,61747.64,61286.75,60688.23
841,2021-10-22,60000.0,63732.39,60688.22,62193.15
840,2021-10-21,62000.0,66639.74,62193.15,66001.4
839,2021-10-20,63481.4,67000.0,66001.41,64280.59
838,2021-10-19,61322.22,64486.0,64280.59,62005.6
837,2021-10-18,59844.45,62695.78,62009.84,61528.32
836,2021-10-17,58963.0,61718.39,61528.33,60875.57
835,2021-10-16,60150.0,62378.42,60875.57,61672.42
834,2021-10-15,56850.0,62933.0,61672.42,57347.94
833,2021-10-14,56818.05,58532.54,57347.94,57370.83
832,2021-10-13,54167.19,57777.0,57367.0,55996.91
831,2021-10-12,53879.0,57680.0,55996.93,57471.35
830,2021-10-11,54415.06,57839.04,57471.35,54659.01
829,2021-10-10,54080.0,56561.31,54659.0,54949.72
828,2021-10-09,53661.67,55489.0,54949.72,53955.67
827,2021-10-08,53617.61,56100.0,53951.43,53785.22
826,2021-10-07,53357.0,55332.31,53785.22,55315.0
825,2021-10-06,50382.41,55750.0,55315.0,51471.99
824,2021-10-05,49022.4,51886.3,51471.99,49224.93
823,2021-10-04,46891.0,49536.12,49224.94,48200.01
822,2021-10-03,47088.0,49228.08,48200.01,47634.89
821,2021-10-02,47430.18,48336.59,47634.9,48141.6
820,2021-10-01,43283.03,48495.0,48141.61,43820.01
819,2021-09-30,41410.17,44141.37,43824.1,41524.29
818,2021-09-29,40753.88,42590.0,41524.28,41025.01
817,2021-09-28,40888.0,42787.38,41026.54,42147.35
816,2021-09-27,42098.0,44350.0,42147.35,43160.9
815,2021-09-26,40750.0,43950.0,43160.9,42670.63
814,2021-09-25,41646.28,42966.84,42670.64,42810.58
813,2021-09-24,40675.0,45200.0,42810.57,44865.26
812,2021-09-23,43069.09,44978.0,44865.26,43546.37
811,2021-09-22,40565.39,44000.55,43543.61,40734.09
810,2021-09-21,39600.0,43639.0,40734.38,43016.64
809,2021-09-20,42500.0,47347.25,43015.62,47241.75
808,2021-09-19,46829.18,48372.83,47241.75,48292.75
807,2021-09-18,47035.56,48843.2,48292.74,47299.98
806,2021-09-17,46699.56,48150.0,47299.98,47737.81
805,2021-09-16,47021.1,48557.0,47737.82,48121.4
804,2021-09-15,46682.32,48500.0,48121.41,47103.28
803,2021-09-14,44594.44,47250.0,47111.52,44940.72
802,2021-09-13,43370.0,46880.0,44940.73,46025.23
801,2021-09-12,44742.06,46460.0,46025.24,45173.68
800,2021-09-11,44722.22,45987.93,45173.69,44842.2
799,2021-09-10,44132.29,47033.0,44850.91,46395.14
798,2021-09-09,45513.08,47399.97,46395.14,46048.31
797,2021-09-08,44412.02,47340.99,46048.31,46868.57
796,2021-09-07,42843.05,52920.0,46863.73,52666.2
795,2021-09-06,50969.33,52780.0,52663.9,51756.88
794,2021-09-05,49450.0,51900.0,51756.88,49917.54
793,2021-09-04,49370.0,50535.69,49915.64,49998.0
792,2021-09-03,48316.84,51000.0,49999.14,49246.63
791,2021-09-02,48584.06,50450.13,49246.64,48810.51
790,2021-09-01,46512.0,49156.0,48810.52,47100.89
789,2021-08-31,46700.0,48246.11,47100.89,46982.91
788,2021-08-30,46853.0,48888.61,46982.91,48767.84
787,2021-08-29,47762.54,49632.27,48767.83,48895.35
786,2021-08-28,48346.88,49299.0,48895.35,49069.9
785,2021-08-27,46348.0,49149.93,49069.9,46843.86
784,2021-08-26,46250.0,49352.84,46843.87,48973.32
783,2021-08-25,47126.28,49264.3,48973.32,47674.01
782,2021-08-24,47600.0,49860.0,47674.01,49488.85
781,2021-08-23,49029.0,50500.0,49488.85,49239.22
780,2021-08-22,48050.0,49500.0,49239.22,48821.88
779,2021-08-21,48222.0,49757.04,48821.87,49322.47
778,2021-08-20,46622.99,49382.99,49322.47,46760.62
777,2021-08-19,43927.7,47033.0,46760.62,44699.37
776,2021-08-18,44203.28,46000.0,44705.29,44695.95
775,2021-08-17,44376.0,47160.0,44695.95,45901.3
774,2021-08-16,45660.0,48053.83,45901.29,46973.82
773,2021-08-15,45500.0,47372.27,46973.82,47068.5
772,2021-08-14,45971.03,48144.0,47068.51,47799.99
771,2021-08-13,44217.39,47886.0,47800.0,44400.06
770,2021-08-12,43770.0,46218.12,44399.0,45510.67
769,2021-08-11,45341.14,46743.47,45511.0,45585.0
768,2021-08-10,44589.46,46700.0,45584.99,46248.87
767,2021-08-09,42779.0,46454.15,46253.4,43794.36
766,2021-08-08,43261.0,45310.0,43794.37,44572.54
765,2021-08-07,42446.41,44700.0,44572.54,42836.87
764,2021-08-06,39853.86,43392.43,42836.87,40862.46
763,2021-08-05,37332.7,41350.0,40862.46,39723.17
762,2021-08-04,37508.56,39969.66,39723.18,38207.04
761,2021-08-03,37642.03,39780.0,38207.05,39146.86
760,2021-08-02,38690.0,40480.01,39147.82,39850.27
759,2021-08-01,39422.01,42599.0,39845.44,41461.84
758,2021-07-31,41000.15,42448.0,41461.83,42206.36
757,2021-07-30,38313.23,42316.71,42206.37,40018.49
756,2021-07-29,39200.0,40640.0,40016.48,40019.57
755,2021-07-28,38772.0,40900.0,40019.56,39456.61
754,2021-07-27,36383.0,39542.61,39457.87,37241.33
753,2021-07-26,35205.78,40550.0,37237.6,35381.02
752,2021-07-25,33851.12,35398.0,35381.02,34261.51
751,2021-07-24,33401.14,34500.0,34258.14,33634.1
750,2021-07-23,31924.32,33650.0,33634.09,32287.58
749,2021-07-22,31708.0,32591.35,32287.83,32144.51
748,2021-07-21,29482.61,32858.0,32144.51,29790.34
747,2021-07-20,29278.0,31063.07,29790.35,30839.65
746,2021-07-19,30407.44,31899.0,30839.65,31778.57
745,2021-07-18,31108.97,32435.0,31778.56,31520.07
744,2021-07-17,31164.31,31955.92,31520.07,31383.86
743,2021-07-16,31020.0,32249.18,31383.87,31874.49
742,2021-07-15,31133.0,33185.25,31880.0,32820.03
741,2021-07-14,31550.0,33114.03,32820.02,32729.12
740,2021-07-13,32202.25,33340.0,32729.77,33086.94
739,2021-07-12,32658.34,34678.43,33086.63,34259.0
738,2021-07-11,33306.47,34666.0,34258.99,33502.87
737,2021-07-10,33004.78,34262.0,33502.87,33815.81
736,2021-07-09,32261.07,34100.0,33815.81,32875.71
735,2021-07-08,32077.0,33929.64,32875.71,33862.11
734,2021-07-07,33777.77,35059.09,33862.12,34220.02
733,2021-07-06,33532.0,35118.88,34220.01,33690.15
732,2021-07-05,33125.55,35293.78,33690.14,35288.13
731,2021-07-04,34357.15,35967.85,35286.51,34669.12
730,2021-07-03,33316.73,34945.61,34669.13,33786.54
729,2021-07-02,32699.0,33977.04,33786.55,33502.33
728,2021-07-01,32711.0,35057.57,33504.69,35045.0
727,2021-06-30,34017.55,36100.0,35045.0,35911.72
726,2021-06-29,34225.43,36600.0,35911.73,34494.89
725,2021-06-28,33862.72,35297.71,34494.89,34702.49
724,2021-06-27,31973.45,34749.0,34700.34,32283.65
723,2021-06-26,30151.0,32730.0,32283.65,31576.09
722,2021-06-25,31275.0,35500.0,31584.45,34663.08
721,2021-06-24,32286.57,35298.0,34663.09,33675.07
720,2021-06-23,31683.0,34881.0,33678.07,32509.56
719,2021-06-22,28805.0,33298.78,32509.56,31614.12
718,2021-06-21,31251.23,35750.0,31608.93,35600.17
717,2021-06-20,33336.0,36137.72,35600.16,35483.72
716,2021-06-19,34803.52,36457.0,35483.72,35820.48
715,2021-06-18,35129.29,38202.84,35819.84,38092.97
714,2021-06-17,37365.0,39559.88,38092.97,38349.0
713,2021-06-16,38116.01,40527.14,38349.01,40143.8
712,2021-06-15,39506.4,41330.0,40144.04,40516.28
711,2021-06-14,38730.0,41064.05,40516.29,39020.56
710,2021-06-13,34757.0,39380.0,39020.57,35546.12
709,2021-06-12,34600.36,37463.63,35546.11,37331.98
708,2021-06-11,35936.77,37680.4,37331.98,36677.83
707,2021-06-10,35782.0,38491.0,36675.72,37388.05
706,2021-06-09,32396.82,37534.79,37388.05,33380.8
705,2021-06-08,31000.0,34068.01,33380.81,33556.96
704,2021-06-07,33300.0,36900.0,33552.79,35796.31
703,2021-06-06,35222.0,36480.0,35796.31,35516.07
702,2021-06-05,34800.0,37925.0,35513.2,36829.15
701,2021-06-04,35555.15,39289.07,36829.0,39246.78
700,2021-06-03,37170.0,39476.0,39246.79,37568.68
699,2021-06-02,35920.0,38225.0,37568.68,36694.85
698,2021-06-01,35666.0,37894.81,36693.09,37253.82
697,2021-05-31,34153.84,37499.0,37253.81,35641.26
696,2021-05-30,33379.0,36488.0,35641.27,34605.15
695,2021-05-29,33632.76,37338.58,34605.15,35661.79
694,2021-05-28,34684.0,38877.83,35663.49,38529.99
693,2021-05-27,37134.27,40411.14,38529.98,39241.92
692,2021-05-26,37800.44,40841.0,39241.91,38324.72
691,2021-05-25,36419.62,39791.77,38324.72,38810.99
690,2021-05-24,34031.0,39920.0,38796.29,34681.44
689,2021-05-23,31111.01,38270.64,34655.25,37458.51
688,2021-05-22,35200.62,38829.0,37449.73,37263.35
687,2021-05-21,33488.0,42200.0,37252.01,40525.39
686,2021-05-20,34850.0,42451.67,40526.64,36671.23
685,2021-05-19,30000.0,43584.9,36690.09,42849.78
684,2021-05-18,42250.02,45799.29,42849.78,43538.02
683,2021-05-17,42001.0,46686.0,43538.04,46426.83
682,2021-05-16,43825.39,49795.89,46431.5,46762.99
681,2021-05-15,46555.0,50700.0,46762.99,49844.16
680,2021-05-14,48799.75,51483.0,49841.45,49671.92
679,2021-05-13,46000.0,51367.19,49670.97,49537.15
678,2021-05-12,48600.0,58000.01,49631.32,56670.02
677,2021-05-11,54370.0,56862.43,56670.02,55816.14
676,2021-05-10,53400.0,59500.0,55816.14,58240.83
675,2021-05-09,56235.66,59300.0,58240.84,58866.53
674,2021-05-08,56900.0,59500.0,58862.05,57315.49
673,2021-05-07,55241.63,58650.0,57314.75,56393.68
672,2021-05-06,55200.0,58360.0,56393.68,57436.11
671,2021-05-05,52900.0,58069.82,57436.11,53205.05
670,2021-05-04,53046.69,57200.0,53200.01,57169.39
669,2021-05-03,56435.0,58981.44,57169.39,56578.21
668,2021-05-02,56035.25,57911.02,56578.21,57797.35
667,2021-05-01,56956.14,58458.07,57800.37,57697.25
666,2021-04-30,53013.01,57963.0,57694.27,53555.0
665,2021-04-29,52330.94,55195.84,53555.0,54846.23
664,2021-04-28,53813.16,56428.0,54846.22,55011.97
663,2021-04-27,53222.0,55460.0,55011.97,54001.38
662,2021-04-26,48753.44,54356.62,54001.39,49066.76
661,2021-04-25,46930.0,50567.91,49066.77,50047.84
660,2021-04-24,48657.14,51166.22,50047.84,51110.56
659,2021-04-23,47500.0,52131.85,51125.14,51690.95
658,2021-04-22,50500.0,55521.48,51690.96,53787.62
657,2021-04-21,53536.02,56757.91,53787.63,56425.0
656,2021-04-20,53329.96,57076.24,56425.0,55633.14
655,2021-04-19,54221.58,57526.81,55633.14,56150.01
654,2021-04-18,50931.3,60499.0,56150.01,60006.67
653,2021-04-17,59580.91,62506.05,60006.66,61334.81
652,2021-04-16,60000.0,63520.61,61334.8,63158.74
651,2021-04-15,62020.0,63800.0,63159.98,62959.53
650,2021-04-14,61301.0,64854.0,62959.53,63575.01
649,2021-04-13,59805.15,63777.77,63575.0,59860.01
648,2021-04-12,59350.59,61300.0,59860.0,59998.8
647,2021-04-11,59232.52,60699.0,60002.43,59769.13
646,2021-04-10,57900.01,61500.0,59769.13,58142.55
645,2021-04-09,57654.0,58894.9,58142.54,58077.52
644,2021-04-08,55700.0,58153.31,58077.52,55953.44
643,2021-04-07,55473.0,58655.0,55953.45,57990.03
642,2021-04-06,57413.02,59495.24,57991.15,59129.99
641,2021-04-05,56777.77,59272.0,59129.99,58202.01
640,2021-04-04,56388.0,58492.85,58202.01,57051.95
639,2021-04-03,56880.0,59791.72,57051.94,58950.01
638,2021-04-02,58428.57,60200.0,58950.01,58720.45
637,2021-04-01,57935.45,59490.0,58720.44,58739.46
636,2021-03-31,56769.0,59800.0,58740.55,58746.57
635,2021-03-30,57071.35,59368.0,58746.57,57635.46
634,2021-03-29,54800.01,58405.82,57635.47,55777.65
633,2021-03-28,54691.84,56559.75,55777.63,55817.14
632,2021-03-27,53950.0,56700.36,55817.14,55025.59
631,2021-03-26,51214.6,55073.46,55025.59,51293.78
630,2021-03-25,50427.56,53287.0,51293.78,52303.66
629,2021-03-24,51700.0,57200.0,52303.65,54342.8
628,2021-03-23,53000.0,55830.9,54340.89,54083.25
627,2021-03-22,53650.0,58430.73,54083.25,57351.56
626,2021-03-21,55450.11,58589.1,57351.56,58100.02
625,2021-03-20,57820.17,59880.0,58102.28,58030.01
624,2021-03-19,56270.74,59468.0,58030.01,57641.0
623,2021-03-18,57023.0,60129.97,57648.16,58912.97
622,2021-03-17,54123.69,58974.73,58912.97,56900.74
621,2021-03-16,53271.34,56938.29,56900.75,55605.2
620,2021-03-15,54600.0,60633.43,55605.2,58976.08
619,2021-03-14,58966.78,61724.79,58968.31,61188.38
618,2021-03-13,56078.23,61844.0,61188.39,57221.72
617,2021-03-12,54962.84,58081.51,57221.72,57773.15
616,2021-03-11,54272.82,58150.0,57773.16,55851.59
615,2021-03-10,53005.0,57387.69,55851.59,54874.67
614,2021-03-09,51789.41,54895.0,54884.5,52375.18
613,2021-03-08,49274.67,52402.78,52375.17,50959.11
612,2021-03-07,48882.2,51450.03,50971.75,48882.2
611,2021-03-06,47070.0,49200.0,48882.2,48746.81
610,2021-03-05,46300.0,49448.93,48751.71,48374.09
609,2021-03-04,47500.0,51773.88,48374.09,50349.37
608,2021-03-03,48100.71,52640.0,50349.37,48436.61
607,2021-03-02,47047.6,50200.0,48440.65,49595.76
606,2021-03-01,44950.53,49790.0,49587.03,45134.11
605,2021-02-28,43000.0,46638.46,45135.66,46103.67
604,2021-02-27,45000.0,48394.0,46106.43,46276.88
603,2021-02-26,44106.78,48424.11,46276.87,47073.73
602,2021-02-25,46674.34,52041.73,47073.73,49676.21
601,2021-02-24,46988.69,51374.99,49676.2,48891.0
600,2021-02-23,44892.56,54183.59,48891.0,54087.67
599,2021-02-22,47622.0,57508.47,54087.67,57412.35
598,2021-02-21,55477.59,58352.8,57408.57,55841.19
597,2021-02-20,53863.93,57700.46,55841.19,55906.0
596,2021-02-19,50710.2,56368.0,55906.0,51552.61
595,2021-02-18,50901.9,52530.0,51552.6,52117.67
594,2021-02-17,48947.0,52618.74,52119.71,49133.45
593,2021-02-16,47003.62,50689.18,49133.45,47911.1
592,2021-02-15,45570.79,49010.92,47911.1,48580.47
591,2021-02-14,47014.17,49707.43,48577.79,47156.78
590,2021-02-13,46202.53,48150.0,47153.69,47298.15
589,2021-02-12,46125.0,48985.8,47287.6,47968.66
588,2021-02-11,43994.02,48678.9,47969.51,44807.58
587,2021-02-10,43727.0,47310.0,44807.58,46420.42
586,2021-02-09,44961.09,48142.19,46420.42,46374.86
585,2021-02-08,37988.89,46794.45,46374.87,38795.69
584,2021-02-07,37351.0,39700.0,38795.69,39181.01
583,2021-02-06,38215.94,40955.51,39186.94,38289.32
582,2021-02-05,36570.0,38310.12,38290.24,36936.65
581,2021-02-04,36161.95,38708.27,36936.66,37620.26
580,2021-02-03,35362.38,37662.63,37618.87,35472.71
579,2021-02-02,33418.0,35984.33,35466.24,33517.09
578,2021-02-01,32296.16,34717.27,33526.37,33092.97
577,2021-01-31,32171.67,34342.69,33092.98,34262.89
576,2021-01-30,32825.0,34933.0,34262.88,34246.28
575,2021-01-29,31915.4,38531.9,34252.2,33368.18
574,2021-01-28,29842.1,33783.98,33364.86,30362.19
573,2021-01-27,29241.72,32557.29,30366.15,32464.01
572,2021-01-26,30837.37,32921.88,32467.77,32254.19
571,2021-01-25,31910.0,34875.0,32254.2,32259.45
570,2021-01-24,30900.0,33071.0,32259.9,32078.0
569,2021-01-23,31390.16,33456.0,32078.0,32950.0
568,2021-01-22,28850.0,33826.53,32945.17,30851.99
567,2021-01-21,30071.0,35600.0,30850.13,35468.23
566,2021-01-20,33400.0,36415.31,35468.23,35901.94
565,2021-01-19,35844.06,37850.0,35891.49,36622.46
564,2021-01-18,34800.0,37469.83,36631.27,35824.99
563,2021-01-17,33850.0,36852.5,35828.61,35994.98
562,2021-01-16,35357.8,37950.0,35994.98,36737.43
561,2021-01-15,34408.0,39747.76,36742.22,39145.21
560,2021-01-14,36701.23,40100.0,39144.5,37371.38
559,2021-01-13,32380.0,37850.0,37371.38,34049.15
558,2021-01-12,32531.0,36628.0,34051.24,35410.37
557,2021-01-11,30420.0,38264.74,35404.47,38150.02
556,2021-01-10,35111.11,41350.0,38150.02,40088.22
555,2021-01-09,38720.0,41380.0,40088.22,40586.96
554,2021-01-08,36500.0,41950.0,40582.81,39432.48
553,2021-01-07,36300.0,40365.0,39432.28,36769.36
552,2021-01-06,33288.0,36939.21,36769.36,33949.53
551,2021-01-05,29900.0,34360.0,33949.53,31989.75
550,2021-01-04,28130.0,33600.0,31988.71,33000.05
549,2021-01-03,31962.99,34778.11,33000.05,32176.45
548,2021-01-02,28946.53,33300.0,32178.33,29331.7
547,2021-01-01,28624.57,29600.0,29331.69,28923.63
546,2020-12-31,27850.0,29300.0,28923.63,28875.55
545,2020-12-30,27320.0,28996.0,28875.54,27385.0
544,2020-12-29,25880.0,27410.0,27385.0,27079.42
543,2020-12-28,26101.0,27500.0,27079.41,26281.54
542,2020-12-27,25700.0,28422.0,26281.66,26493.4
541,2020-12-26,24500.0,26867.03,26493.39,24712.47
540,2020-12-25,23433.6,24789.86,24712.47,23728.99
539,2020-12-24,22703.42,23794.43,23729.2,23232.39
